addrReg,addrWork,area,ename,industry,institutional,is_target,listingDate,lootchips,market,name,offerDate,pricelimit,registerDate,shareholders,sname,stockCode,webSite
广东省韶关市武江区沿江路16号,广东省韶关市武江区沿江路16号,广东,"Guangdong Shaoneng Group Co., Ltd.",电力（IV）,108055.17,1.0,1996-08-29 16:00:00,10.8,深圳证券交易所,广东韶能集团股份有限公司,1996-08-19 16:00:00,10.81,1993-06-14 16:00:00,106.15,韶能股份,000601,http://www.shaoneng.com.cn
江苏省苏州市吴中区东方大道988号,江苏省苏州市吴中区东方大道988号,江苏,"Jiangsu Wuzhong Industrial Co., Ltd.",医药与生物科技,72189.2,1.0,1999-03-31 16:00:00,5.65,上海证券交易所,江苏吴中实业股份有限公司,1999-03-10 16:00:00,7.22,1994-06-27 16:00:00,105.94,江苏吴中,600200,http://www.600200.com
浙江省海宁市盐官镇建设路1号,浙江省海宁经济开发区双联路129号,浙江,"TDG Holding Co., Ltd.",电子电气组件与设备,83047.14,1.0,2001-01-17 16:00:00,7.6,上海证券交易所,天通控股股份有限公司,2000-12-25 16:00:00,8.3,1999-02-09 16:00:00,105.86,天通股份,600330,http://www.tdgcore.com
广东省梅州市梅县新县城沿江南路1号,广东省梅州市梅县新县城沿江南路1号,广东,"Guangdong Meiyan Jixiang Hydropower Co., Ltd.",电力（IV）,189814.87,1.0,1994-09-11 16:00:00,18.98,上海证券交易所,广东梅雁吉祥水电股份有限公司,,18.98,1992-12-31 16:00:00,105.73,梅雁吉祥,600868,http://www.chinameiyan.com
广西壮族自治区桂林市金星路1号,广西壮族自治区桂林市金星路1号,广西,"Guilin Sanjin Pharmaceutical Co., Ltd.",制药,59020.0,1.0,2009-07-09 16:00:00,5.32,中小企业板,桂林三金药业股份有限公司,2009-06-28 16:00:00,5.9,2001-12-27 16:00:00,105.55,桂林三金,002275,http://www.sanjin.com.cn
陕西省咸阳市西咸新区世纪大道55号,陕西省咸阳市西咸新区世纪大道55号启迪科技会展中心1602室,陕西,"Shaanxi Ligeance Mineral Resources Co., Ltd.",有色金属,55968.0,1.0,1997-03-24 16:00:00,4.54,深圳证券交易所,陕西炼石有色资源股份有限公司,,5.6,1993-06-07 16:00:00,105.54,炼石有色,000697,http://www.lsmin.com
广东省东莞市虎门镇居岐村,广东省东莞市道�蛘蚰细蠊ひ登�银禧工程塑料(东莞)有限公司办公大楼,广东,"Guangdong Silver Age Sci and Tech Co., Ltd.",通用化工品,40226.8,1.0,2011-05-24 16:00:00,4.0,创业板,广东银禧科技股份有限公司,2011-05-15 16:00:00,4.02,1997-08-07 16:00:00,105.48,银禧科技,300221,http://www.silverage.cn
上海市漕河泾开发区宜山路810号,上海市漕河泾开发区宜山路810号,上海,"Shanghai Belling Co., Ltd.",电子电气组件与设备,67380.78,1.0,1998-09-23 16:00:00,6.74,上海证券交易所,上海贝岭股份有限公司,1998-08-13 16:00:00,6.74,1998-09-21 16:00:00,104.78,上海贝岭,600171,http://www.belling.com.cn
江苏省苏州市太仓经济开发区宁波东路28号,江苏省苏州市太仓港经济技术开发区洋江路28号,江苏,"Titan Wind Energy (Suzhou) Co., Ltd.",工业机械,148140.0,1.0,2010-12-30 16:00:00,14.73,中小企业板,天顺风能(苏州)股份有限公司,2010-12-21 16:00:00,14.81,2005-01-17 16:00:00,104.76,天顺风能,002531,http://www.titanwind.com.cn
新疆维吾尔自治区乌鲁木齐市经济技术开发区阳澄湖路39号,新疆维吾尔自治区乌鲁木齐市经济技术开发区阳澄湖路39号,新疆,"Xinjiang Zhongtai Chemical Co., Ltd.",通用化工品,214644.96,1.0,2006-12-07 16:00:00,9.84,中小企业板,新疆中泰化学(集团)股份有限公司,2006-11-23 16:00:00,21.46,2001-12-17 16:00:00,104.45,中泰化学,002092,http://www.zthx.com
辽宁省葫芦岛市连山区化工街,辽宁省葫芦岛市连山区化工街1号,辽宁,"Fangda Jinhua Chemical Technology Co., Ltd.",通用化工品,68000.0,1.0,1997-10-16 16:00:00,6.8,深圳证券交易所,方大锦化化工科技股份有限公司,,6.8,1997-09-15 16:00:00,103.97,方大化工,000818,http://www.fangdachemical.com
广东省湛江市东海岛东海大道313号,广东省湛江市东海岛东海大道313号,广东,"Guangdong Guanhao High-tech Co., Ltd.",造纸,127131.54,1.0,2003-06-18 16:00:00,11.9,上海证券交易所,广东冠豪高新技术股份有限公司,,12.71,1993-07-14 16:00:00,103.55,冠豪高新,600433,http://www.guanhao.com
辽宁省鞍山市铁东区科技路108号,辽宁省鞍山高新区科技路108号,辽宁,"Montnets Rongxin Technology Group Co., Ltd.",电子电气组件与设备,86159.5,1.0,2007-03-27 16:00:00,6.11,中小企业板,梦网荣信科技集团股份有限公司,2007-03-15 16:00:00,8.62,1998-11-18 16:00:00,103.25,梦网荣信,002123,http://www.rxpe.com
浙江省诸暨市大唐镇开元东路,浙江省诸暨市经济开发区迎宾路2号,浙江,"Zhejiang Honglei Copper Co., Ltd.",工业机械,21958.3,1.0,2011-12-27 16:00:00,2.19,中小企业板,浙江宏磊铜业股份有限公司,2011-12-18 16:00:00,2.2,1998-07-23 16:00:00,103.08,宏磊股份,002647,http://www.chinahonglei.com
广东省韶关市曲江区马坝,广东省韶关市曲江区,广东,"SGIS Songshan Co., Ltd.",钢铁,241952.44,1.0,1997-05-07 16:00:00,24.2,深圳证券交易所,广东韶钢松山股份有限公司,,24.2,1989-09-10 15:00:00,103.07,*ST韶钢,000717,http://www.sgss.com.cn
辽宁省沈阳市沈河区青年大街109号,辽宁省沈阳市沈河区青年大街109号,辽宁,"Ingenious Ene-carbon New Materials Co., Ltd.",建材与构件,115483.2,1.0,1993-05-17 16:00:00,11.55,深圳证券交易所,银基烯碳新材料股份有限公司,,11.55,1988-08-31 15:00:00,103.01,*ST烯碳,000511,http://www.enecarbon-materials.com
浙江省台州市黄岩区江口经济开发区永椒路8号,浙江省台州市黄岩区劳动北路总商会大厦17楼,浙江,"Lianhe Chemical Technology Co., Ltd.",特种化工品,83471.58,1.0,2008-06-18 16:00:00,5.99,中小企业板,联化科技股份有限公司,2008-06-04 16:00:00,8.35,2001-08-28 16:00:00,102.84,联化科技,002250,http://www.lianhetech.com
江西省南昌市高新区火炬大道788号,江西省南昌市高新区火炬大道788号,江西,"Jiangzhong Pharmaceutical Co., Ltd.",制药,30000.0,1.0,1996-09-22 16:00:00,3.0,上海证券交易所,江中药业股份有限公司,1996-08-28 16:00:00,3.0,1996-09-17 16:00:00,102.81,江中药业,600750,http://www.jzjt.com
重庆市北部新区金渝大道9号,重庆市北部新区金渝大道9号,重庆,"China Automotive Engineering Research Institute Co., Ltd.",汽车,96117.99,1.0,2012-06-10 16:00:00,9.61,上海证券交易所,中国汽车工程研究院股份有限公司,2012-05-29 16:00:00,9.61,2001-01-10 16:00:00,102.65,中国汽研,601965,http://www.caeri.com.cn
河北省石家庄市裕华西路9号裕园广场A座,河北省石家庄市裕华西路9号裕园广场A座17层,河北,"Jionto Energy Investment Co., Ltd. Hebei",电力（IV）,179162.64,1.0,1996-06-05 16:00:00,10.9,深圳证券交易所,河北建投能源投资股份有限公司,1996-05-23 16:00:00,17.92,1994-01-17 16:00:00,102.36,建投能源,000600,http://www.jei.com.cn
山东省烟台经济技术开发区珠江路22号,山东省烟台经济技术开发区汕头大街9号,山东,"Yantai Zhenghai Magnetic Material Co., Ltd.",电子电气组件与设备,50621.73,1.0,2011-05-30 16:00:00,4.85,创业板,烟台正海磁性材料股份有限公司,2011-05-22 16:00:00,5.06,2000-04-05 16:00:00,102.28,正海磁材,300224,http://www.zhmag.com
江苏省南京市六合区卸甲甸,江苏省南京市六合区卸甲甸,江苏,"Nanjing Iron and Steel Co., Ltd.",钢铁,396207.25,1.0,2000-09-18 16:00:00,38.76,上海证券交易所,南京钢铁股份有限公司,2000-08-31 16:00:00,39.62,1999-03-17 16:00:00,101.93,南钢股份,600282,http://www.600282.net
内蒙古自治区赤峰市敖汉旗四道湾子镇富民村,北京市海淀区善缘街一号立方庭大厦2-230,内蒙古,"Chifeng Jilong Gold Mining Co., Ltd.",铂与贵金属开采,71319.07,1.0,2004-04-13 16:00:00,6.1,上海证券交易所,赤峰吉隆黄金矿业股份有限公司,,7.13,1998-06-21 16:00:00,101.32,赤峰黄金,600988,http://www.baolong.com.cn
浙江省杭州市余杭区仁和街道仁河大道46号,浙江省杭州余杭区仁和镇,浙江,"Nanfang ZhongjinEnvironment Co., Ltd",工业机械,66786.04,1.0,2010-12-08 16:00:00,3.6,创业板,南方中金环境股份有限公司,2010-11-28 16:00:00,6.68,1991-08-30 15:00:00,101.31,中金环境,300145,http://www.nanfang-pump.com
山东省青岛市城阳区流亭街道双元路西侧（空港工业聚集区）,山东省青岛市城阳区流亭街道双元路西侧（空港工业聚集区）,山东,"Qingdao Hengshun Zhongsheng Group Co.,Ltd.",电子电气组件与设备,76652.5,1.0,2011-04-25 16:00:00,6.0,创业板,青岛市恒顺众�N集团股份有限公司,2011-04-17 16:00:00,7.67,1998-03-09 16:00:00,101.14,恒顺众�N,300208,http://www.qdhengshun.com
浙江省绍兴市上虞区道墟镇杜浦称山下,浙江省上虞市市民大道1009号财富广场1号楼闰土大厦,浙江,"Zhejiang Runtu Co., Ltd.",特种化工品,76700.0,1.0,2010-07-05 16:00:00,6.16,中小企业板,浙江闰土股份有限公司,2010-06-22 16:00:00,7.67,2004-12-15 16:00:00,100.71,闰土股份,002440,http://www.runtuchem.com
江苏省徐州经济开发区杨山路18号,江苏省徐州市民主南路69号恩华大厦,江苏,"Jiangsu Nhwa Pharmaceutical Co., Ltd.",制药,63071.69,1.0,2008-07-22 16:00:00,5.25,中小企业板,江苏恩华药业股份有限公司,2008-07-13 16:00:00,6.31,1999-03-28 16:00:00,100.62,恩华药业,002262,http://www.nhwa-group.com
浙江省乐清市北白象镇进港大道边金龙科技园,浙江省温州市乐清市北白象镇进港大道边金龙科技园,浙江,"Jinlong Machinery and Electronic Co., Ltd.",电子电气组件与设备,81406.14,1.0,2009-12-24 16:00:00,5.8,创业板,金龙机电股份有限公司,2009-12-15 16:00:00,8.14,1993-11-10 16:00:00,100.4,金龙机电,300032,http://www.kotl.com.cn
浙江省富阳市灵桥镇春永路188号,浙江省富阳市灵桥镇春永路188号,浙江,"Zhejiang Fuchunjiang Environmental Thermoelectric Co., Ltd.",电力（IV）,79635.0,1.0,2010-09-20 16:00:00,7.3,中小企业板,浙江富春江环保热电股份有限公司,2010-09-07 16:00:00,7.96,2008-01-24 16:00:00,100.07,富春环保,002479,http://www.zhefuet.com
上海市龙吴路4747、4800号,上海市龙吴路4747号,上海,"Shanghai Chlor-alkali Chemical Co., Ltd.",通用化工品,115640.0,1.0,1992-11-12 16:00:00,7.5,上海证券交易所,上海氯碱化工股份有限公司,,11.56,1992-07-03 16:00:00,100.03,氯碱化工,600618,http://www.scacc.com
云南省昆明市滇池路1417号,云南省昆明市滇池路1417号,云南,"Yunnan Yuntianhua Co., Ltd.",特种化工品,132137.91,1.0,1997-07-08 16:00:00,11.22,上海证券交易所,云南云天化股份有限公司,,13.21,1997-07-01 16:00:00,99.87,云天化,600096,http://www.yyth.com.cn
山东省高密市密水科技工业园豪迈路1号,山东省高密市密水科技工业园豪迈路1号,山东,"Shandong Himile Mechanical Science and Technology Co., Ltd.",工业机械,80000.0,1.0,2011-06-27 16:00:00,4.68,中小企业板,山东豪迈机械科技股份有限公司,2011-06-15 16:00:00,8.0,1995-03-30 16:00:00,99.83,豪迈科技,002595,http://www.haomaikeji.com
安徽省合肥市高新区习友路1699号,安徽省合肥市高新区天湖路2号,安徽,"Sungrow Power Supply Co., Ltd.",电子电气组件与设备,140684.94,1.0,2011-11-01 16:00:00,8.34,创业板,阳光电源股份有限公司,2011-10-23 16:00:00,14.07,1997-11-27 16:00:00,99.78,阳光电源,300274,http://www.sungrowpower.com
江苏省扬州市文峰路39号,江苏省扬州市文峰路39号,江苏,"Jiangsu Yangnong Chemical Co., Ltd.",特种化工品,30989.89,1.0,2002-04-24 16:00:00,3.1,上海证券交易所,江苏扬农化工股份有限公司,2002-04-11 16:00:00,3.1,1999-12-09 16:00:00,99.73,扬农化工,600486,http://www.yngf.com
吉林省长春市吉林大路1801号,吉林省长春市吉林大路1801号,吉林,"Jilin Yatai (Group) Co., Ltd.",建材与构件,259994.57,1.0,1995-11-14 16:00:00,18.95,上海证券交易所,吉林亚泰（集团）股份有限公司,,26.0,1986-12-26 16:00:00,99.66,亚泰集团,600881,http://www.yatai.com
江西省赣州市崇义县城塔下,江西省赣州市崇义县城塔下,江西,"Chongyi Zhangyuan Tungsten Co., Ltd.",有色金属,92416.74,1.0,2010-03-30 16:00:00,9.23,中小企业板,崇义章源钨业股份有限公司,2010-03-18 16:00:00,9.24,2007-11-27 16:00:00,99.58,章源钨业,002378,http://www.zy-tungsten.com
海南省昌江县石碌镇海钢办公大楼,海南省昌江县石碌镇海钢办公大楼,海南,"Hainan Mining Co., Ltd.",采矿业,186667.0,1.0,2014-12-08 16:00:00,8.59,上海证券交易所,海南矿业股份有限公司,2014-11-24 16:00:00,18.67,2007-08-21 16:00:00,99.52,海南矿业,601969,http://www.hnmining.com
广东省中山市东升镇坦背胜龙村,广东省中山市西区彩虹大道136号,广东,"C and S Paper Co., Ltd.",造纸,50552.4,1.0,2010-11-24 16:00:00,4.84,中小企业板,中顺洁柔纸业股份有限公司,2010-11-14 16:00:00,5.06,1999-05-27 16:00:00,99.18,中顺洁柔,002511,http://www.zhongshungroup.com
广东省深圳市宝安区石岩镇上屋彩虹工业城,广东省深圳市南山区高新技术产业园二期科技中二路深圳软件园11栋6楼,广东,"Shenzhen Rainbow Fine Chemical Industry Co., Ltd.",特种化工品,188465.19,1.0,2008-06-24 16:00:00,12.53,中小企业板,深圳市彩虹精细化工股份有限公司,2008-06-15 16:00:00,18.85,1995-11-19 16:00:00,99.01,彩虹精化,002256,http://www.7cf.com
浙江省慈溪市白沙路街道华东轻纺针织城三期6号楼,浙江省慈溪市白沙路街道华东轻纺针织城三期6号楼,浙江,"Ningbo Cixing Co., Ltd.",工业机械,80200.0,1.0,2012-03-28 16:00:00,7.93,创业板,宁波慈星股份有限公司,2012-03-19 16:00:00,8.02,2003-08-09 16:00:00,98.99,慈星股份,300307,http://www.ci-xing.com
河南省永城市东城区光明路17号,河南省永城市东城区光明路17号,河南,"Henan Shen Huo Coal Industry and Electricity Power Co., Ltd.",铝业,190050.0,1.0,1999-08-30 16:00:00,18.9,深圳证券交易所,河南神火煤电股份有限公司,1999-07-22 16:00:00,19.01,1998-08-23 16:00:00,98.68,*ST神火,000933,http://www.shenhuo.com
江苏省苏州市吴中区越溪前珠路5号,江苏省苏州市吴中区越溪前珠路5号,江苏,"Suzhou Electrical Apparatus Science Academy Co., Ltd.",电子电气组件与设备,75832.25,1.0,2011-05-10 16:00:00,5.24,创业板,苏州电器科学研究院股份有限公司,2011-05-02 16:00:00,7.58,1997-04-13 16:00:00,98.01,电科院,300215,http://www.eeti-easa.com
广东省深圳市高新区中区深圳软件园9号楼302室,广东省深圳市南山区科技中二路深圳软件园9号楼302室,广东,"Kingsignal Technology Co., Ltd.",电子电气组件与设备,40851.75,1.0,2011-08-17 16:00:00,2.66,创业板,深圳金信诺高新技术股份有限公司,2011-07-31 16:00:00,4.09,2002-04-01 16:00:00,97.99,金信诺,300252,http://www.kingsignal.com
天津市南开区白堤路17号,天津市南开区白堤路17号,天津,Tianjin Zhongxin Pharmaceutical Group Corporation Limited,制药,76887.31,1.0,2001-06-05 16:00:00,5.66,上海证券交易所,天津中新药业集团股份有限公司,2001-05-08 16:00:00,7.69,1992-12-19 16:00:00,97.31,中新药业,600329,http://www.zhongxinyaoye.com
山东省禹城市高新技术产业开发区,山东省禹城市高新技术产业开发区,山东,"Tongyu Heavy Industry Co., Ltd.",工业机械,326774.39,1.0,2011-03-07 16:00:00,27.13,创业板,通裕重工股份有限公司,2011-02-24 16:00:00,32.68,2002-05-24 16:00:00,96.86,通裕重工,300185,http://www.tongyuheavy.com
云南省昆明市国家高新技术开发区科医路166号,云南省昆明市国家高新技术开发区科医路166号,云南,"KPC Pharmaceuticals, Inc.",制药,78868.86,1.0,2000-12-05 16:00:00,6.81,上海证券交易所,昆药集团股份有限公司,2000-11-15 16:00:00,7.89,1995-12-13 16:00:00,96.62,昆药集团,600422,http://www.kpc.com.cn
山东省招远市金岭镇寨里,山东省招远市金岭镇寨里,山东,"Yan Tai Shuang Ta Food Co., Ltd.",食品生产（IV）,126339.0,1.0,2010-09-20 16:00:00,12.23,中小企业板,烟台双塔食品股份有限公司,2010-09-07 16:00:00,12.63,2008-04-16 16:00:00,96.62,双塔食品,002481,http://www.shuangtafensi.com
山东省烟台市牟平区水道镇,山东省烟台市牟平区水道镇,山东,"Shandong Humon Smelting Co., Ltd.",铂与贵金属开采,91040.0,1.0,2008-05-19 16:00:00,8.16,中小企业板,山东恒邦冶炼股份有限公司,2008-05-07 16:00:00,9.1,1997-06-25 16:00:00,95.99,恒邦股份,002237,http://www.hbyl.cn
湖南省湘潭市下摄司街302号,湖南省湘潭市下摄司街302号,湖南,"Xiangtan Electric Manufacturing Co., Ltd.",工业机械,94583.43,1.0,2002-07-17 16:00:00,7.03,上海证券交易所,湘潭电机股份有限公司,,9.46,1999-12-25 16:00:00,95.95,湘电股份,600416,http://www.xemc.com.cn
江西省南昌高新开发区清华泰豪大楼,江西省南昌高新开发区清华泰豪大厦,江西,"Tellhow Sci-tech Co., Ltd.",电子电气组件与设备,66696.06,1.0,2002-07-02 16:00:00,5.02,上海证券交易所,泰豪科技股份有限公司,,6.67,1996-03-19 16:00:00,95.88,泰豪科技,600590,http://www.tellhow.com
浙江省桐庐县县城迎春南路177号浙富大厦25F,浙江省杭州市西湖区古墩路702号赞宇大厦11楼,浙江,ZHEFU HOLDING GROUP CO.LTD,工业机械,197871.98,1.0,2008-08-05 16:00:00,14.8,中小企业板,浙富控股集团股份有限公司,2008-07-24 16:00:00,19.79,2007-08-20 16:00:00,95.78,浙富控股,002266,http://www.zhefu.cn
江苏省常熟市尚湖镇工业集中区西区人民南路8号,江苏省常熟市尚湖镇工业集中区西区人民南路8号,江苏,"Changshu Fengfan Power Equipment Co., Ltd.",建材与构件,113324.7,1.0,2011-01-17 16:00:00,11.23,上海证券交易所,常熟风范电力设备股份有限公司,2011-01-05 16:00:00,11.33,1993-07-14 16:00:00,95.54,风范股份,601700,http://www.cstower.cn
重庆市涪陵区江东群沱子路31号,重庆市北部新区新南路164号水晶国际808室,重庆,"Jianxin Mining Co.,LTD",有色金属,113729.93,1.0,1997-01-19 16:00:00,11.37,深圳证券交易所,建新矿业股份有限责任公司,,11.37,1989-04-19 15:00:00,95.3,建新矿业,000688,http://www.jianxin0688.com
云南省临沧市临翔区忙畔街道办事处忙畔社区喜鹊窝组168号,云南省昆明市呈贡新区马金铺电力装备园魁星街,云南,"Yunnan Lincang Xinyuan Germanium Industrial Co., Ltd.",有色金属,65312.0,1.0,2010-06-07 16:00:00,6.42,中小企业板,云南临沧鑫圆锗业股份有限公司,2010-05-25 16:00:00,6.53,2002-02-06 16:00:00,94.88,云南锗业,002428,http://www.sino-ge.com
广东省中山市西区沙朗第三工业区,广东省中山市西区沙朗第三工业区,广东,"Zhongshan Broad-ocean Motor Co., Ltd.",工业机械,236572.0,1.0,2008-06-18 16:00:00,9.15,中小企业板,中山大洋电机股份有限公司,2008-06-04 16:00:00,23.66,2006-06-22 16:00:00,94.84,大洋电机,002249,http://www.broad-ocean.com.cn
广东省广州市萝岗区广州经济技术开发区科学城金峰园路2号,广东省广州市萝岗区广州经济技术开发区科学城金峰园路2号,广东,"Xiangxue Pharmaceutical Co., Ltd.",制药,66147.63,1.0,2010-12-14 16:00:00,6.6,创业板,广州市香雪制药股份有限公司,2010-12-05 16:00:00,6.61,1997-12-28 16:00:00,94.3,香雪制药,300147,http://www.xphcn.com
山东省滨州市邹平县西王工业园,山东省滨州市邹平县西王工业园,山东,"Xiwang Foodstuffs Co., Ltd.",食品生产（IV）,45453.05,1.0,1996-11-25 16:00:00,3.77,深圳证券交易所,西王食品股份有限公司,,4.55,1987-01-21 16:00:00,94.27,西王食品,000639,http://www.xwsp.cc
江苏省大丰市经济开发区南翔西路333号,江苏省大丰市经济开发区南翔西路333号,江苏,"Jiangsu Fengdong Thermal Technology Co., Ltd.",工业机械,26800.0,1.0,2010-12-30 16:00:00,2.68,中小企业板,江苏丰东热技术股份有限公司,2010-12-21 16:00:00,2.68,1988-07-29 15:00:00,94.04,丰东股份,002530,http://www.fengdong.com
河北省唐山市新华东道70号东楼,河北省唐山市新华东道70号东楼,河北,"Kailuan Energy Chemical Co., Ltd.",煤炭开采,123464.0,1.0,2004-06-01 16:00:00,12.35,上海证券交易所,开滦能源化工股份有限公司,,12.35,2001-06-29 16:00:00,93.96,开滦股份,600997,http://www.kkcc.com.cn
广西壮族自治区柳州市北雀路117号,广西壮族自治区柳州市北雀路117号,广西,"Liuzhou Iron and Steel Co., Ltd.",钢铁,256279.32,1.0,2007-02-26 16:00:00,25.63,上海证券交易所,柳州钢铁股份有限公司,2007-02-05 16:00:00,25.63,2000-04-13 16:00:00,93.8,柳钢股份,601003,http://www.liusteel.com
